,Unnamed: 0,filepaths,pipelines,groups,contrast
15204,18972,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-811_right-hand_spm-5-0-0_con.nii,spm-5-0-0,811,right-hand
15205,18973,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-811_right-hand_spm-5-0-1_con.nii,spm-5-0-1,811,right-hand
15228,18996,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-812_right-hand_spm-5-0-0_con.nii,spm-5-0-0,812,right-hand
15229,18997,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-812_right-hand_spm-5-0-1_con.nii,spm-5-0-1,812,right-hand
15252,19020,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-813_right-hand_spm-5-0-0_con.nii,spm-5-0-0,813,right-hand
15253,19021,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-813_right-hand_spm-5-0-1_con.nii,spm-5-0-1,813,right-hand
15276,19068,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-815_right-hand_spm-5-0-0_con.nii,spm-5-0-0,815,right-hand
15277,19069,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-815_right-hand_spm-5-0-1_con.nii,spm-5-0-1,815,right-hand
15300,19092,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-816_right-hand_spm-5-0-0_con.nii,spm-5-0-0,816,right-hand
15301,19093,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-816_right-hand_spm-5-0-1_con.nii,spm-5-0-1,816,right-hand
15324,19116,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-817_right-hand_spm-5-0-0_con.nii,spm-5-0-0,817,right-hand
15325,19117,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-817_right-hand_spm-5-0-1_con.nii,spm-5-0-1,817,right-hand
15348,19140,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-818_right-hand_spm-5-0-0_con.nii,spm-5-0-0,818,right-hand
15349,19141,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-818_right-hand_spm-5-0-1_con.nii,spm-5-0-1,818,right-hand
15372,19164,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-819_right-hand_spm-5-0-0_con.nii,spm-5-0-0,819,right-hand
15373,19165,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-819_right-hand_spm-5-0-1_con.nii,spm-5-0-1,819,right-hand
15396,19188,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-81_right-hand_spm-5-0-0_con.nii,spm-5-0-0,81,right-hand
15397,19189,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-81_right-hand_spm-5-0-1_con.nii,spm-5-0-1,81,right-hand
15420,19212,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-820_right-hand_spm-5-0-0_con.nii,spm-5-0-0,820,right-hand
15421,19213,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-820_right-hand_spm-5-0-1_con.nii,spm-5-0-1,820,right-hand
15444,19260,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-822_right-hand_spm-5-0-0_con.nii,spm-5-0-0,822,right-hand
15445,19261,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-822_right-hand_spm-5-0-1_con.nii,spm-5-0-1,822,right-hand
15468,19284,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-823_right-hand_spm-5-0-0_con.nii,spm-5-0-0,823,right-hand
15469,19285,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-823_right-hand_spm-5-0-1_con.nii,spm-5-0-1,823,right-hand
15492,19308,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-824_right-hand_spm-5-0-0_con.nii,spm-5-0-0,824,right-hand
15493,19309,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-824_right-hand_spm-5-0-1_con.nii,spm-5-0-1,824,right-hand
15516,19332,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-825_right-hand_spm-5-0-0_con.nii,spm-5-0-0,825,right-hand
15517,19333,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-825_right-hand_spm-5-0-1_con.nii,spm-5-0-1,825,right-hand
15540,19356,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-826_right-hand_spm-5-0-0_con.nii,spm-5-0-0,826,right-hand
15541,19357,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-826_right-hand_spm-5-0-1_con.nii,spm-5-0-1,826,right-hand
15564,19404,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-828_right-hand_spm-5-0-0_con.nii,spm-5-0-0,828,right-hand
15565,19405,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-828_right-hand_spm-5-0-1_con.nii,spm-5-0-1,828,right-hand
15588,19428,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-829_right-hand_spm-5-0-0_con.nii,spm-5-0-0,829,right-hand
15589,19429,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-829_right-hand_spm-5-0-1_con.nii,spm-5-0-1,829,right-hand
15612,19452,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-82_right-hand_spm-5-0-0_con.nii,spm-5-0-0,82,right-hand
15613,19453,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-82_right-hand_spm-5-0-1_con.nii,spm-5-0-1,82,right-hand
15636,19500,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-831_right-hand_spm-5-0-0_con.nii,spm-5-0-0,831,right-hand
15637,19501,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-831_right-hand_spm-5-0-1_con.nii,spm-5-0-1,831,right-hand
15660,19524,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-832_right-hand_spm-5-0-0_con.nii,spm-5-0-0,832,right-hand
15661,19525,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-832_right-hand_spm-5-0-1_con.nii,spm-5-0-1,832,right-hand
15684,19572,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-834_right-hand_spm-5-0-0_con.nii,spm-5-0-0,834,right-hand
15685,19573,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-834_right-hand_spm-5-0-1_con.nii,spm-5-0-1,834,right-hand
15708,19596,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-835_right-hand_spm-5-0-0_con.nii,spm-5-0-0,835,right-hand
15709,19597,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-835_right-hand_spm-5-0-1_con.nii,spm-5-0-1,835,right-hand
15732,19620,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-836_right-hand_spm-5-0-0_con.nii,spm-5-0-0,836,right-hand
15733,19621,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-836_right-hand_spm-5-0-1_con.nii,spm-5-0-1,836,right-hand
15756,19668,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-838_right-hand_spm-5-0-0_con.nii,spm-5-0-0,838,right-hand
15757,19669,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-838_right-hand_spm-5-0-1_con.nii,spm-5-0-1,838,right-hand
15780,19692,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-839_right-hand_spm-5-0-0_con.nii,spm-5-0-0,839,right-hand
15781,19693,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-839_right-hand_spm-5-0-1_con.nii,spm-5-0-1,839,right-hand
15804,19716,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-83_right-hand_spm-5-0-0_con.nii,spm-5-0-0,83,right-hand
15805,19717,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-83_right-hand_spm-5-0-1_con.nii,spm-5-0-1,83,right-hand
15828,19740,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-840_right-hand_spm-5-0-0_con.nii,spm-5-0-0,840,right-hand
15829,19741,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-840_right-hand_spm-5-0-1_con.nii,spm-5-0-1,840,right-hand
15852,19788,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-842_right-hand_spm-5-0-0_con.nii,spm-5-0-0,842,right-hand
15853,19789,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-842_right-hand_spm-5-0-1_con.nii,spm-5-0-1,842,right-hand
15876,19812,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-843_right-hand_spm-5-0-0_con.nii,spm-5-0-0,843,right-hand
15877,19813,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-843_right-hand_spm-5-0-1_con.nii,spm-5-0-1,843,right-hand
15900,19836,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-844_right-hand_spm-5-0-0_con.nii,spm-5-0-0,844,right-hand
15901,19837,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-844_right-hand_spm-5-0-1_con.nii,spm-5-0-1,844,right-hand
15924,19860,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-845_right-hand_spm-5-0-0_con.nii,spm-5-0-0,845,right-hand
15925,19861,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-845_right-hand_spm-5-0-1_con.nii,spm-5-0-1,845,right-hand
15948,19884,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-846_right-hand_spm-5-0-0_con.nii,spm-5-0-0,846,right-hand
15949,19885,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-846_right-hand_spm-5-0-1_con.nii,spm-5-0-1,846,right-hand
15972,19932,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-848_right-hand_spm-5-0-0_con.nii,spm-5-0-0,848,right-hand
15973,19933,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-848_right-hand_spm-5-0-1_con.nii,spm-5-0-1,848,right-hand
15996,19956,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-849_right-hand_spm-5-0-0_con.nii,spm-5-0-0,849,right-hand
15997,19957,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-849_right-hand_spm-5-0-1_con.nii,spm-5-0-1,849,right-hand
16020,19980,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-84_right-hand_spm-5-0-0_con.nii,spm-5-0-0,84,right-hand
16021,19981,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-84_right-hand_spm-5-0-1_con.nii,spm-5-0-1,84,right-hand
16044,20004,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-850_right-hand_spm-5-0-0_con.nii,spm-5-0-0,850,right-hand
16045,20005,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-850_right-hand_spm-5-0-1_con.nii,spm-5-0-1,850,right-hand
16068,20028,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-851_right-hand_spm-5-0-0_con.nii,spm-5-0-0,851,right-hand
16069,20029,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-851_right-hand_spm-5-0-1_con.nii,spm-5-0-1,851,right-hand
16092,20052,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-852_right-hand_spm-5-0-0_con.nii,spm-5-0-0,852,right-hand
16093,20053,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-852_right-hand_spm-5-0-1_con.nii,spm-5-0-1,852,right-hand
16116,20076,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-853_right-hand_spm-5-0-0_con.nii,spm-5-0-0,853,right-hand
16117,20077,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-853_right-hand_spm-5-0-1_con.nii,spm-5-0-1,853,right-hand
16140,20100,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-854_right-hand_spm-5-0-0_con.nii,spm-5-0-0,854,right-hand
16141,20101,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-854_right-hand_spm-5-0-1_con.nii,spm-5-0-1,854,right-hand
16164,20148,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-856_right-hand_spm-5-0-0_con.nii,spm-5-0-0,856,right-hand
16165,20149,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-856_right-hand_spm-5-0-1_con.nii,spm-5-0-1,856,right-hand
16188,20172,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-857_right-hand_spm-5-0-0_con.nii,spm-5-0-0,857,right-hand
16189,20173,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-857_right-hand_spm-5-0-1_con.nii,spm-5-0-1,857,right-hand
16212,20196,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-858_right-hand_spm-5-0-0_con.nii,spm-5-0-0,858,right-hand
16213,20197,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-858_right-hand_spm-5-0-1_con.nii,spm-5-0-1,858,right-hand
16236,20244,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-85_right-hand_spm-5-0-0_con.nii,spm-5-0-0,85,right-hand
16237,20245,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-85_right-hand_spm-5-0-1_con.nii,spm-5-0-1,85,right-hand
16260,20268,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-860_right-hand_spm-5-0-0_con.nii,spm-5-0-0,860,right-hand
16261,20269,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-860_right-hand_spm-5-0-1_con.nii,spm-5-0-1,860,right-hand
16284,20316,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-862_right-hand_spm-5-0-0_con.nii,spm-5-0-0,862,right-hand
16285,20317,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-862_right-hand_spm-5-0-1_con.nii,spm-5-0-1,862,right-hand
16308,20388,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-hand_spm-5-0-0_con.nii,spm-5-0-0,865,right-hand
16309,20389,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-865_right-hand_spm-5-0-1_con.nii,spm-5-0-1,865,right-hand
16332,20412,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-hand_spm-5-0-0_con.nii,spm-5-0-0,866,right-hand
16333,20413,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-866_right-hand_spm-5-0-1_con.nii,spm-5-0-1,866,right-hand
16356,20436,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_spm-5-0-0_con.nii,spm-5-0-0,867,right-hand
16357,20437,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-867_right-hand_spm-5-0-1_con.nii,spm-5-0-1,867,right-hand
16380,20460,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_spm-5-0-0_con.nii,spm-5-0-0,868,right-hand
16381,20461,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-868_right-hand_spm-5-0-1_con.nii,spm-5-0-1,868,right-hand
16404,20484,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_spm-5-0-0_con.nii,spm-5-0-0,869,right-hand
16405,20485,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-869_right-hand_spm-5-0-1_con.nii,spm-5-0-1,869,right-hand
16428,20532,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_spm-5-0-0_con.nii,spm-5-0-0,870,right-hand
16429,20533,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-870_right-hand_spm-5-0-1_con.nii,spm-5-0-1,870,right-hand
16452,20556,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_spm-5-0-0_con.nii,spm-5-0-0,871,right-hand
16453,20557,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-871_right-hand_spm-5-0-1_con.nii,spm-5-0-1,871,right-hand
16476,20580,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_spm-5-0-0_con.nii,spm-5-0-0,872,right-hand
16477,20581,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-872_right-hand_spm-5-0-1_con.nii,spm-5-0-1,872,right-hand
16500,20628,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_spm-5-0-0_con.nii,spm-5-0-0,874,right-hand
16501,20629,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-874_right-hand_spm-5-0-1_con.nii,spm-5-0-1,874,right-hand
16524,20676,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_spm-5-0-0_con.nii,spm-5-0-0,876,right-hand
16525,20677,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-876_right-hand_spm-5-0-1_con.nii,spm-5-0-1,876,right-hand
16548,20700,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_spm-5-0-0_con.nii,spm-5-0-0,877,right-hand
16549,20701,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-877_right-hand_spm-5-0-1_con.nii,spm-5-0-1,877,right-hand
16572,20724,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_spm-5-0-0_con.nii,spm-5-0-0,878,right-hand
16573,20725,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-878_right-hand_spm-5-0-1_con.nii,spm-5-0-1,878,right-hand
16596,20772,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_spm-5-0-0_con.nii,spm-5-0-0,87,right-hand
16597,20773,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-87_right-hand_spm-5-0-1_con.nii,spm-5-0-1,87,right-hand
16620,20820,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_spm-5-0-0_con.nii,spm-5-0-0,881,right-hand
16621,20821,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-881_right-hand_spm-5-0-1_con.nii,spm-5-0-1,881,right-hand
16644,20868,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_spm-5-0-0_con.nii,spm-5-0-0,883,right-hand
16645,20869,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-883_right-hand_spm-5-0-1_con.nii,spm-5-0-1,883,right-hand
16668,20892,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_spm-5-0-0_con.nii,spm-5-0-0,884,right-hand
16669,20893,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-884_right-hand_spm-5-0-1_con.nii,spm-5-0-1,884,right-hand
16692,20916,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_spm-5-0-0_con.nii,spm-5-0-0,885,right-hand
16693,20917,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-885_right-hand_spm-5-0-1_con.nii,spm-5-0-1,885,right-hand
16716,20940,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_spm-5-0-0_con.nii,spm-5-0-0,886,right-hand
16717,20941,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-886_right-hand_spm-5-0-1_con.nii,spm-5-0-1,886,right-hand
16740,20964,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_spm-5-0-0_con.nii,spm-5-0-0,887,right-hand
16741,20965,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-887_right-hand_spm-5-0-1_con.nii,spm-5-0-1,887,right-hand
16764,20988,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_spm-5-0-0_con.nii,spm-5-0-0,888,right-hand
16765,20989,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-888_right-hand_spm-5-0-1_con.nii,spm-5-0-1,888,right-hand
16788,21036,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_spm-5-0-0_con.nii,spm-5-0-0,88,right-hand
16789,21037,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-88_right-hand_spm-5-0-1_con.nii,spm-5-0-1,88,right-hand
16812,21060,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_spm-5-0-0_con.nii,spm-5-0-0,890,right-hand
16813,21061,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-890_right-hand_spm-5-0-1_con.nii,spm-5-0-1,890,right-hand
16836,21084,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_spm-5-0-0_con.nii,spm-5-0-0,891,right-hand
16837,21085,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-891_right-hand_spm-5-0-1_con.nii,spm-5-0-1,891,right-hand
16860,21108,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_spm-5-0-0_con.nii,spm-5-0-0,892,right-hand
16861,21109,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-892_right-hand_spm-5-0-1_con.nii,spm-5-0-1,892,right-hand
16884,21132,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_spm-5-0-0_con.nii,spm-5-0-0,893,right-hand
16885,21133,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-893_right-hand_spm-5-0-1_con.nii,spm-5-0-1,893,right-hand
16908,21156,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_spm-5-0-0_con.nii,spm-5-0-0,894,right-hand
16909,21157,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-894_right-hand_spm-5-0-1_con.nii,spm-5-0-1,894,right-hand
16932,21180,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_spm-5-0-0_con.nii,spm-5-0-0,895,right-hand
16933,21181,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-895_right-hand_spm-5-0-1_con.nii,spm-5-0-1,895,right-hand
16956,21204,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_spm-5-0-0_con.nii,spm-5-0-0,896,right-hand
16957,21205,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-896_right-hand_spm-5-0-1_con.nii,spm-5-0-1,896,right-hand
16980,21228,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_spm-5-0-0_con.nii,spm-5-0-0,897,right-hand
16981,21229,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-897_right-hand_spm-5-0-1_con.nii,spm-5-0-1,897,right-hand
17004,21276,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_spm-5-0-0_con.nii,spm-5-0-0,899,right-hand
17005,21277,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-899_right-hand_spm-5-0-1_con.nii,spm-5-0-1,899,right-hand
17028,21324,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_spm-5-0-0_con.nii,spm-5-0-0,8,right-hand
17029,21325,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-8_right-hand_spm-5-0-1_con.nii,spm-5-0-1,8,right-hand
17052,21348,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_spm-5-0-0_con.nii,spm-5-0-0,900,right-hand
17053,21349,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-900_right-hand_spm-5-0-1_con.nii,spm-5-0-1,900,right-hand
17076,21396,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_spm-5-0-0_con.nii,spm-5-0-0,902,right-hand
17077,21397,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-902_right-hand_spm-5-0-1_con.nii,spm-5-0-1,902,right-hand
17100,21420,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_spm-5-0-0_con.nii,spm-5-0-0,903,right-hand
17101,21421,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-903_right-hand_spm-5-0-1_con.nii,spm-5-0-1,903,right-hand
17124,21444,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_spm-5-0-0_con.nii,spm-5-0-0,904,right-hand
17125,21445,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-904_right-hand_spm-5-0-1_con.nii,spm-5-0-1,904,right-hand
17148,21468,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_spm-5-0-0_con.nii,spm-5-0-0,905,right-hand
17149,21469,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-905_right-hand_spm-5-0-1_con.nii,spm-5-0-1,905,right-hand
17172,21492,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_spm-5-0-0_con.nii,spm-5-0-0,906,right-hand
17173,21493,/gpfswork/rech/gft/umh25bv/hcp_many_pipelines_preprocess/normalized/group-906_right-hand_spm-5-0-1_con.nii,spm-5-0-1,906,right-hand
